$ADVER,3080,2.3
$GPRMC,200231.000,A,3748.1810,N,12217.6703,W,0.27,318.93,160714,,,D*7E
$GPRMC,200232.000,A,3748.1809,N,12217.6705,W,0.38,351.08,160714,,,D*72
$GPRMC,200233.000,A,3748.1809,N,12217.6706,W,0.15,282.59,160714,,,D*74
$GPRMC,200234.000,A,3748.1808,N,12217.6707,W,0.14,278.23,160714,,,D*7A
$GPRMC,200235.000,A,3748.1806,N,12217.6707,W,0.29,222.53,160714,,,D*73
$GPRMC,200236.000,A,3748.1804,N,12217.6708,W,0.51,213.70,160714,,,D*71
$GPRMC,200237.000,A,3748.1802,N,12217.6709,W,0.46,196.80,160714,,,D*70
$GPRMC,200238.000,A,3748.1800,N,12217.6709,W,0.22,195.68,160714,,,D*7A
$GPRMC,200239.000,A,3748.1799,N,12217.6709,W,0.07,251.62,160714,,,D*72
$GPRMC,200240.000,A,3748.1799,N,12217.6709,W,0.15,196.29,160714,,,D*78
$GPRMC,200241.000,A,3748.1799,N,12217.6710,W,0.06,284.48,160714,,,D*74
$GPRMC,200242.000,A,3748.1799,N,12217.6710,W,0.09,23.55,160714,,,D*4B
$GPRMC,200243.000,A,3748.1797,N,12217.6711,W,0.05,202.62,160714,,,D*7C
$GPRMC,200244.000,A,3748.1797,N,12217.6710,W,0.03,174.23,160714,,,D*7B
$GPRMC,200245.000,A,3748.1796,N,12217.6710,W,0.39,197.31,160714,,,D*7C
$GPRMC,200246.000,A,3748.1795,N,12217.6710,W,0.12,43.91,160714,,,D*47
$GPRMC,200247.000,A,3748.1795,N,12217.6709,W,0.19,52.78,160714,,,D*42
$GPRMC,200248.000,A,3748.1796,N,12217.6708,W,0.30,40.05,160714,,,D*4D
$GPRMC,200249.000,A,3748.1796,N,12217.6707,W,0.24,45.43,160714,,,D*41
$GPRMC,200250.000,A,3748.1796,N,12217.6706,W,0.23,52.87,160714,,,D*41
$GPRMC,200251.000,A,3748.1796,N,12217.6706,W,0.19,41.13,160714,,,D*46
$GPRMC,200252.000,A,3748.1796,N,12217.6706,W,0.16,48.53,160714,,,D*47
$GPRMC,200253.000,A,3748.1796,N,12217.6705,W,0.25,54.97,160714,,,D*40
$GPRMC,200254.000,A,3748.1793,N,12217.6707,W,0.09,173.86,160714,,,D*7A
$GPRMC,200255.000,A,3748.1791,N,12217.6707,W,0.06,174.44,160714,,,D*7F
$GPRMC,200256.000,A,3748.1791,N,12217.6708,W,0.04,180.14,160714,,,D*7F
$GPRMC,200257.000,A,3748.1789,N,12217.6708,W,0.04,90.84,160714,,,D*4E
$GPRMC,200258.000,A,3748.1787,N,12217.6708,W,0.04,49.39,160714,,,D*4D
$GPRMC,200259.000,A,3748.1786,N,12217.6709,W,0.06,75.23,160714,,,D*4A
$GPRMC,200300.000,A,3748.1785,N,12217.6709,W,0.12,70.60,160714,,,D*43
$GPRMC,200301.000,A,3748.1785,N,12217.6710,W,0.05,199.16,160714,,,D*7B
$GPRMC,200302.000,A,3748.1786,N,12217.6710,W,0.21,271.88,160714,,,D*7F
$GPRMC,200303.000,A,3748.1785,N,12217.6710,W,0.28,332.76,160714,,,D*73
$GPRMC,200304.000,A,3748.1784,N,12217.6710,W,0.38,202.45,160714,,,D*76
$GPRMC,200305.000,A,3748.1783,N,12217.6710,W,0.52,194.23,160714,,,D*70
$GPRMC,200306.000,A,3748.1782,N,12217.6710,W,0.06,26.62,160714,,,D*4E
$GPRMC,200307.000,A,3748.1782,N,12217.6710,W,0.22,187.59,160714,,,D*7B
$GPRMC,200308.000,A,3748.1782,N,12217.6710,W,0.12,321.69,160714,,,D*7A
$GPRMC,200309.000,A,3748.1783,N,12217.6711,W,0.14,242.85,160714,,,D*7B
$GPRMC,200310.000,A,3748.1783,N,12217.6711,W,0.14,20.02,160714,,,D*4A
$GPRMC,200311.000,A,3748.1785,N,12217.6712,W,0.52,9.18,160714,,,D*7C
$GPRMC,200312.000,A,3748.1788,N,12217.6712,W,0.20,17.92,160714,,,D*4A
$GPRMC,200313.000,A,3748.1788,N,12217.6712,W,0.12,183.44,160714,,,D*7D
$GPRMC,200314.000,A,3748.1789,N,12217.6713,W,0.18,294.94,160714,,,D*78
$GPRMC,200315.000,A,3748.1789,N,12217.6716,W,0.33,311.39,160714,,,D*7E
$GPRMC,200316.000,A,3748.1791,N,12217.6717,W,0.28,322.02,160714,,,D*77
$GPRMC,200317.000,A,3748.1791,N,12217.6719,W,0.16,309.89,160714,,,D*7F
$GPRMC,200318.000,A,3748.1792,N,12217.6721,W,0.16,303.32,160714,,,D*72
$GPRMC,200319.000,A,3748.1793,N,12217.6724,W,0.19,162.25,160714,,,D*7B
$GPRMC,200320.000,A,3748.1793,N,12217.6727,W,0.18,175.58,160714,,,D*7F
$GPRMC,200321.000,A,3748.1792,N,12217.6728,W,0.22,148.39,160714,,,D*70
$GPRMC,200322.000,A,3748.1791,N,12217.6730,W,0.13,250.64,160714,,,D*79
$GPRMC,200323.000,A,3748.1793,N,12217.6732,W,0.19,319.99,160714,,,D*7C
$GPRMC,200324.000,A,3748.1793,N,12217.6731,W,0.16,248.00,160714,,,D*72
$GPRMC,200325.000,A,3748.1792,N,12217.6730,W,0.19,20.91,160714,,,D*48
$GPRMC,200326.000,A,3748.1789,N,12217.6727,W,0.16,157.79,160714,,,D*7F
$GPRMC,200327.000,A,3748.1788,N,12217.6725,W,0.13,43.72,160714,,,D*47
$GPRMC,200328.000,A,3748.1789,N,12217.6726,W,0.35,5.61,160714,,,D*7E
$GPRMC,200329.000,A,3748.1785,N,12217.6726,W,0.08,7.15,160714,,,D*7C
$GPRMC,200330.000,A,3748.1779,N,12217.6726,W,0.40,116.13,160714,,,D*7C
$GPRMC,200331.000,A,3748.1775,N,12217.6725,W,0.52,117.49,160714,,,D*7F
$GPRMC,200332.000,A,3748.1770,N,12217.6723,W,0.22,183.51,160714,,,D*7C
$GPRMC,200333.000,A,3748.1766,N,12217.6718,W,0.22,202.90,160714,,,D*75
$GPRMC,200334.000,A,3748.1761,N,12217.6714,W,0.82,154.08,160714,,,D*72
$GPRMC,200335.000,A,3748.1759,N,12217.6713,W,0.97,199.62,160714,,,D*76
$GPRMC,200336.000,A,3748.1754,N,12217.6712,W,1.53,181.99,160714,,,D*7D
$GPRMC,200337.000,A,3748.1750,N,12217.6712,W,1.28,177.38,160714,,,D*76
$GPRMC,200338.000,A,3748.1746,N,12217.6712,W,1.21,188.81,160714,,,D*75
$GPRMC,200339.000,A,3748.1743,N,12217.6712,W,1.57,172.53,160714,,,D*7A
$GPRMC,200340.000,A,3748.1736,N,12217.6712,W,1.14,158.81,160714,,,D*76
$GPRMC,200341.000,A,3748.1731,N,12217.6711,W,1.27,161.06,160714,,,D*76
$GPRMC,200342.000,A,3748.1728,N,12217.6713,W,0.93,209.75,160714,,,D*78
$GPRMC,200343.000,A,3748.1726,N,12217.6715,W,1.16,222.86,160714,,,D*78
$GPRMC,200344.000,A,3748.1724,N,12217.6717,W,1.26,187.28,160714,,,D*74
$GPRMC,200345.000,A,3748.1720,N,12217.6717,W,1.20,178.81,160714,,,D*74
$GPRMC,200346.000,A,3748.1716,N,12217.6717,W,1.08,179.20,160714,,,D*72
$GPRMC,200347.000,A,3748.1711,N,12217.6717,W,1.56,178.67,160714,,,D*7D
